ID,logFC,P.Value
gene_9959,0.1053020125,0.2333225642
gene_9079,-0.9363550463,0.1664744864
gene_17096,0.5724631071,0.2192859385
gene_15232,0.677863525,0.231689369
gene_4978,0.3930431999,0.2314282385
gene_17383,0.7304758556,0.1705593781
gene_7280,0.2275115474,0.2084712873
gene_3055,0.6413843045,0.1557475935
gene_7001,0.6353744247,0.2346767049
gene_8847,-0.0442736303,0.2220642802
gene_3432,0.0064961225,0.1699987646
gene_3616,-0.3390425211,0.1837238146
gene_3256,0.6176643115,0.2322567417
gene_826,-0.1291856031,0.1608093816
gene_8163,0.5929506327,0.2342268695
gene_4447,0.3934785455,0.2340636815
gene_9988,0.6904003575,0.209943164
gene_1501,0.9103989246,0.1854851662
gene_13808,0.5368706207,0.1776106781
gene_17187,0.3482305975,0.1797657264
gene_3643,0.7143580367,0.2262868978
gene_17482,0.5511363215,0.1764710486
gene_3543,0.4992251136,0.2354960162
gene_4641,0.7599795671,0.2292227746
gene_1801,0.707833723,0.2305326256
gene_8726,0.7461579281,0.1891494333
gene_9789,0.3259870449,0.1614957129
gene_12614,0.5477762225,0.2111193916
gene_2585,-0.3062020315,0.2301690265
gene_6765,0.7101501671,0.1920588175
gene_9142,-1.0629760104,0.2188508314
gene_8645,0.3936319898,0.1884453398
gene_4597,-0.3922037096,0.2300073346
gene_12413,0.3818624303,0.1654594161
gene_3447,-0.1440301234,0.2363173343
gene_17727,1.0624012954,0.1976285557
gene_9123,-1.1360630766,0.1723247549
gene_5003,-0.8071612817,0.1780475117
gene_13966,0.2052719829,0.209213504
gene_13556,0.1224931777,0.2281406689
gene_16516,-0.2439635891,0.2244812818
gene_6444,-0.1192915232,0.2353009884
gene_11212,0.1220546712,0.2298043357
gene_6419,-0.6676032146,0.1564711622
gene_2639,-0.1709130528,0.2359502502
gene_15490,0.7341546711,0.2119010247
gene_16889,0.3061496537,0.2353982793
gene_9089,0.6192578627,0.2366571328
gene_8929,-0.1200344453,0.1912891096
gene_15093,0.4183300568,0.2322074714
gene_15960,0.0752364878,0.2357579512
gene_11620,-0.6167463534,0.2175362425
gene_2782,0.3292072385,0.2219116055
gene_17678,-0.2930143365,0.1599107003
gene_10283,-0.2750524532,0.158894879
gene_8987,0.6170394089,0.2024042789
gene_14331,0.8919862317,0.1964188901
gene_4981,-0.1895776725,0.2198880216
gene_4479,0.3327723899,0.2369396723
gene_15943,0.3624096061,0.2222499669
gene_2089,0.7011323679,0.2192415114
gene_15620,0.7131472135,0.2359845543
gene_11086,-0.0191145116,0.2215626944
gene_13016,0.1996882822,0.2367635063
gene_10199,-0.0474482585,0.2309458498
gene_8659,0.1592446891,0.2352933805
gene_12533,0.4284459066,0.2362630892
gene_12660,-0.342778927,0.1972144678
gene_10237,0.5543699506,0.2289144108
gene_16458,-0.7663581454,0.2080918428
gene_2854,0.0068663654,0.2372003293
gene_10917,0.5681293473,0.2207537234
gene_16567,0.2008856253,0.2298596179
gene_1548,-0.2077713142,0.1681608436
gene_11974,0.0783001878,0.2343371719
gene_14532,0.6767399135,0.1904193435
gene_16822,-0.0461438208,0.2315939776
gene_15570,0.5066318324,0.2131572257
gene_7113,-0.6212014945,0.2374041951
gene_1379,0.4995481164,0.2303084279
gene_9936,-0.0984133614,0.2365483128
gene_17499,0.4166965996,0.1963066345
gene_14924,0.7551931689,0.2114617772
gene_7402,0.5058008277,0.1746517281
gene_10557,0.1202086313,0.2187951636
gene_6935,-0.167118666,0.1771485821
gene_15380,0.9640511316,0.2333499772
gene_726,0.9712808995,0.1829092556
gene_9798,-0.5089322031,0.1695166036
gene_7895,-0.7651469353,0.1754866516
gene_17544,0.4718767802,0.2272832102
gene_5632,0.1978329401,0.2378559801
gene_2270,-0.1858809038,0.1908286387
gene_17245,0.6030282098,0.2353358347
gene_9639,0.3599834388,0.185817585
gene_13563,-0.2279716563,0.1773053488
gene_15993,-0.0599731391,0.2116644628
gene_17640,-0.2360957488,0.2370556734
gene_8323,-0.802378498,0.1928858727
gene_7983,0.6869521958,0.2380391618
gene_14102,0.4489586535,0.238264795
gene_7837,-0.0100144176,0.1588493999
gene_15755,0.6812636656,0.1734164815
gene_3324,0.1775154382,0.238412527
gene_7823,-0.2081411961,0.1703972664
gene_3001,0.1305395545,0.1866104345
gene_2303,0.1516698695,0.218338216
gene_14845,0.3618152228,0.1752994104
gene_6489,0.5237261402,0.1921606263
gene_9961,0.5713572593,0.237056929
gene_11923,-0.65750742,0.1937422398
gene_8718,-0.4019783558,0.176482627
gene_3626,0.4485670873,0.2267083653
gene_17157,0.6252486314,0.221840998
gene_8138,-0.0233990626,0.2383489679
gene_4274,0.7433229778,0.2002467579
gene_6281,-0.4066292814,0.234074556
gene_7050,-0.4931409878,0.2386028523
gene_17620,-0.252509583,0.1956848775
gene_13931,-0.2929838595,0.2390581835
gene_7047,0.4760371909,0.1703429665
gene_16258,0.0991021873,0.1913406692
gene_17132,0.2230481796,0.2364416964
gene_12818,-0.532723079,0.2363809811
gene_4808,0.44181849,0.1874229216
gene_2758,-0.9035320903,0.181146647
gene_4255,-0.1193902855,0.2393857781
gene_4361,0.1320803061,0.2393911003
gene_12795,0.4971890351,0.2309434878
gene_9811,0.8351046984,0.2039006912
gene_319,-0.4135469317,0.237897224
gene_14310,0.2161918292,0.2100986556
gene_7503,-0.3703717377,0.1614920322
gene_16742,0.5731570604,0.1806837322
gene_13368,0.4447038837,0.1896406418
gene_6087,0.5241330099,0.2397132769
gene_3916,0.4100647974,0.2387078815
gene_5167,-0.4620134489,0.1670433334
gene_15681,0.2417807353,0.2396044731
gene_642,0.4137771178,0.1873518714
gene_11329,-0.4081795073,0.2264126283
gene_11800,-0.0462902573,0.2393724074
gene_6309,0.1541403492,0.2397223489
gene_7312,0.5557534992,0.2173392183
gene_2159,0.5444164058,0.2122276496
gene_15475,-0.7884925235,0.1996483237
gene_155,0.4655998145,0.2262847212
gene_12928,0.5462518298,0.2393984364
gene_14764,-0.1463638889,0.2374594324
gene_11444,0.8016691708,0.2030738472
gene_17161,0.0802763346,0.2404197008
gene_15279,-0.0380365353,0.163139212
gene_646,0.2846211311,0.2365538938
gene_8123,0.2033749116,0.22899492
gene_14443,0.5887393709,0.2395864783
gene_13407,-0.0566909155,0.24067491
gene_11287,0.7494330083,0.2020211008
gene_16011,0.6540736954,0.2277953859
gene_845,-0.4372067531,0.2016464889
gene_8710,0.1362347883,0.239861058
gene_16488,0.5796362656,0.2249350574
gene_5967,0.1492996139,0.2409031907
gene_1611,-0.2394990617,0.2408709382
gene_3434,-0.2070164726,0.1904266162
gene_17176,-0.191739774,0.2231414869
gene_568,0.5004833902,0.2125056688
gene_17661,0.4803812796,0.2305406051
gene_1006,0.6400639983,0.1965356599
gene_5452,-0.0177644912,0.1940839638
gene_10869,0.6009063981,0.2100625634
gene_17495,-1.1171779652,0.1873288222
gene_3910,0.6320445389,0.1962255758
gene_2271,0.6252330852,0.2226959479
gene_16659,-0.3324467958,0.1789053261
gene_4673,0.633856842,0.238434598
gene_1649,-0.3726656469,0.1746031295
gene_5100,-0.6422759856,0.175852674
gene_12924,0.7692576655,0.2244400528
gene_7034,0.5570778109,0.2226660355
gene_17364,-0.5132675334,0.2350040035
gene_2984,-0.5475091408,0.2185798271
gene_8258,-0.9353997575,0.1870960899
gene_12356,0.0992034085,0.234753557
gene_10399,0.415016736,0.2416072505
gene_1376,0.527695198,0.2327592745
gene_5397,-0.454630432,0.2406658327
gene_16440,0.7842515684,0.2397816167
gene_17054,-0.3663411091,0.1721984918
gene_17001,0.7060366175,0.1810648769
gene_3295,-0.0025125996,0.2245770579
gene_99,0.8219256308,0.1721821427
gene_10072,0.6372151041,0.2331433751
gene_1190,0.6146177753,0.241886148
gene_14083,0.3867224468,0.2380557098
gene_14170,0.9612382195,0.1859965997
gene_4546,-0.0500874971,0.2286015027
gene_1167,0.3590431811,0.2218356302
gene_15696,-0.7815985032,0.2001059428
gene_14481,0.7570018997,0.2164351225
gene_13158,-0.9205844109,0.2299474066
gene_6581,-0.6329682691,0.2347375047
gene_6530,0.6685653352,0.2315347533
gene_17089,0.700792771,0.181169898
gene_8317,-0.511422717,0.1816977211
gene_8359,-0.058927062,0.2411520065
gene_16067,-0.8698449947,0.2287985884
gene_15067,-0.4408847152,0.205562672
gene_12657,0.1928584722,0.2373231684
gene_8665,-0.2754716879,0.1958694431
gene_6782,0.416435806,0.2422086681
gene_10406,-0.3354214587,0.1856960842
gene_6084,-0.1860831408,0.2413411736
gene_569,0.6026339503,0.2177352478
gene_1896,-0.012333424,0.2405529451
gene_7304,0.0454299263,0.2426682463
gene_5431,0.3347402595,0.2419393909
gene_11712,0.1842357822,0.2309020498
gene_3367,0.5155648318,0.2417753345
gene_16053,0.0664193488,0.2405529286
gene_13418,0.620991082,0.2193350001
gene_2889,0.5472442564,0.2397996379
gene_4769,0.2292315752,0.2118172161
gene_2695,0.4867094596,0.2430672707
gene_12757,0.4403270614,0.1927903806
gene_9529,0.6637660702,0.2258031977
gene_13809,0.0447204173,0.2277812503
gene_7917,0.6459303431,0.2432450359
gene_1991,-0.124149187,0.2408878775
gene_12885,0.079092716,0.2039385191
gene_2348,0.6170046977,0.2303507163
gene_5079,-0.2462173153,0.1938126157
gene_3440,-0.2401066949,0.2365942345
gene_15535,0.6191147905,0.1753305605
gene_8059,0.1057353905,0.2388862891
gene_10884,-0.2868207141,0.2423408217
gene_248,-0.2996414605,0.2315154099
gene_15180,-0.2789727853,0.1884402166
gene_4881,0.726286708,0.2352176808
gene_10511,0.5853312441,0.2429229891
gene_29,0.2703246605,0.2422221764
gene_6800,0.6663790766,0.2373241453
gene_12792,-0.8522922631,0.1744456406
gene_13540,-0.3102,0.2413545189
gene_10130,0.5638683255,0.1938022405
gene_12116,0.7676604145,0.2233892098
gene_15538,-0.158920442,0.2157609265
gene_1306,0.003929847,0.2300249553
gene_11122,0.4541188263,0.2408133239
gene_17242,0.3731542516,0.2431867379
gene_5924,-0.0895586234,0.2440572709
gene_6158,0.0376378037,0.2333343974
gene_12481,0.7440963873,0.2197521978
gene_8167,0.2073192829,0.2441485397
gene_8302,-0.5031096237,0.2040235773
gene_16300,0.1452492254,0.23142969
gene_8911,0.3421940538,0.2277117476
gene_12851,-0.6576884117,0.1838188405
gene_12134,-0.3899184283,0.2247979883
gene_5054,0.7924203157,0.220985522
gene_11599,0.0835737064,0.2428888833
gene_13366,0.4950866122,0.2430969503
gene_11719,0.6940504429,0.2398627853
gene_13435,0.7588763943,0.1765360943
gene_6678,0.0828518893,0.240804834
gene_11439,0.2793126535,0.2439415371
gene_14788,0.5433604038,0.192374503
gene_6311,0.0420803294,0.2263917099
gene_6619,0.4179533886,0.1944864424
gene_13529,-0.2770222457,0.1950687342
gene_3561,0.2810777243,0.2447332208
gene_8836,-0.6319286117,0.1858195175
gene_698,0.1412161709,0.2436512336
gene_17638,0.4201356391,0.199330287
gene_3164,0.6468084933,0.2448752412
gene_3030,-0.9815347876,0.2346990162
gene_16225,0.5182724783,0.237694116
gene_12909,0.5962876196,0.2380032009
gene_9541,0.0049732272,0.215699087
gene_2852,-0.817368283,0.207658053
gene_1903,0.7033755682,0.2445314946
gene_11006,-0.3353162153,0.2454884616
gene_10407,0.4124197043,0.2378522352
gene_15202,0.5116733491,0.245351563
gene_2236,-0.554097198,0.194163792
gene_4178,0.277585925,0.2441368584
gene_15489,-0.3958534495,0.2085715524
gene_15460,0.2444090591,0.2453745515
gene_2907,0.5334830599,0.2271424338
gene_2248,-0.3590525566,0.2431526405
gene_11024,0.4509491275,0.2442822554
gene_2709,0.3192078615,0.2205003461
gene_752,0.6163200949,0.207945382
gene_10951,0.390119579,0.2107294772
gene_17285,0.4875299649,0.2461037388
gene_4195,0.8415455769,0.1895520834
gene_11449,0.6438268841,0.2372022911
gene_2740,0.3876281601,0.2403610848
gene_8120,0.2436123067,0.2458162956
gene_15715,0.4902849787,0.2459174485
gene_4275,0.5985136506,0.2444856195
gene_6068,-0.2010806282,0.2236052022
gene_11763,0.2100543634,0.2453231635
gene_8581,0.5148693076,0.2447822207
gene_8384,-0.0357968506,0.2428514431
gene_2364,0.5766498009,0.2357854075
gene_1770,0.1791728988,0.203421157
gene_14162,0.3444330471,0.243500733
gene_9395,0.6000273927,0.2424840982
gene_17329,-0.2344802274,0.1926872456
gene_10665,0.7602533471,0.237967887
gene_16879,0.1502107788,0.2404401093
gene_14449,-0.7625724248,0.213287306
gene_11107,0.8541548207,0.2028648379
gene_14859,0.0492082397,0.2466931889
gene_4743,0.6178506939,0.246731328
gene_4615,-0.1263321741,0.2354892632
gene_2494,-0.7233671873,0.2160185586
gene_6709,0.7119123924,0.2474389021
gene_3690,0.1150662331,0.2472676706
gene_9887,-0.5453982822,0.1792693956
gene_13739,0.2246536431,0.2348340747
gene_6690,0.2993708823,0.2475490878
gene_2816,0.2490608902,0.2459391253
gene_14133,0.5840353819,0.240778469
gene_10617,0.6722526056,0.2371930725
gene_542,0.3719446831,0.2448567583
gene_7715,0.6132297888,0.2444708291
gene_6712,-0.148119586,0.2302455534
gene_9032,-0.1326910632,0.2469630362
gene_5361,0.9117842239,0.199418343
gene_5266,-0.1549895277,0.2019201848
gene_141,-0.4683499826,0.2375388268
gene_3670,0.6296500552,0.1977106902
gene_12126,0.3459756247,0.2481423443
gene_10128,0.6194563736,0.2455622585
gene_16812,0.4507457015,0.2471649945
gene_10634,0.4844302158,0.2410337811
gene_424,-0.4266103458,0.2398865082
gene_10604,0.7719122422,0.2276414904
gene_7133,0.2290066018,0.248709997
gene_4267,-0.3858352944,0.2429578267
gene_1273,0.183089136,0.2490406461
gene_4011,0.0003052767,0.2381102734
gene_653,0.4709849596,0.2479436012
gene_4665,0.2049918586,0.2460662608
gene_11445,-0.2695586086,0.1822973743
gene_11700,0.529017427,0.240798128
gene_917,0.180700198,0.2440445461
gene_10315,0.7384616073,0.2068933271
gene_16662,0.6132181949,0.249514406
gene_1959,-0.0272790781,0.2305670966
gene_13219,0.5753093506,0.2032902044
gene_6527,-0.0451188059,0.2477357297
gene_4644,0.6122927066,0.2211082845
gene_4916,0.0013135787,0.2498499908
gene_3229,-0.1663708123,0.1858700029
gene_1445,0.66726812,0.2411241979
gene_3793,0.0640140796,0.2491699914
gene_13138,-0.8682105117,0.209714835
gene_14995,-0.2250566601,0.2333112459
gene_13753,0.7019756039,0.1881299946
gene_8780,0.2216414127,0.249415745
gene_8939,0.0263233925,0.2311483058
gene_14471,0.5562289453,0.2467258744
gene_126,0.8061225811,0.2105599974
gene_526,-0.3607243723,0.2060138239
gene_7134,0.474381124,0.2463177537
gene_4366,0.0306255882,0.2371651104
gene_5069,0.5074670034,0.2345783545
gene_407,0.7573530287,0.2111946109
gene_7423,0.4213162645,0.2501459376
gene_12232,0.2892400318,0.2140021779
gene_5754,0.5269178408,0.2504730306
gene_12148,-0.0545434383,0.2506198672
gene_8053,0.3016101261,0.2506453183
gene_14996,-0.2682017544,0.2106180378
gene_8280,0.6931346028,0.2019251986
gene_480,-0.678801454,0.2101402876
gene_3509,0.2122238064,0.2498835309
gene_10510,-0.0845401314,0.2503559089
gene_15513,0.0002485152,0.2496412766
gene_11273,0.186376145,0.2507917686
gene_10711,-0.3122872251,0.1865225393
gene_5890,-0.0845447018,0.2349735982
gene_13053,0.3854530558,0.250766936
gene_1622,0.1685228069,0.2399009659
gene_13988,-1.3358731636,0.2147853877
gene_9693,0.0744229458,0.2498025004
gene_7361,0.3366101371,0.2512870486
gene_116,-0.2613767133,0.2500945498
gene_14841,0.2445512752,0.2279382262
gene_7575,0.7213654889,0.2203438734
gene_577,0.4842758905,0.2206212149
gene_51,0.1357117019,0.2451523134
gene_17780,0.6309165317,0.2071411055
gene_2848,-0.1849549765,0.2390999164
gene_17080,0.2059754532,0.2517726688
gene_5768,0.6232026964,0.2506387082
gene_16419,0.3985157717,0.2507016786
gene_9361,-0.2346240038,0.2213328125
gene_1779,-0.2048272598,0.2366737803
gene_7090,-0.0929768886,0.2480202954
gene_13084,-0.0703276701,0.2142541237
gene_8176,0.7271886324,0.2216253029
gene_1290,0.1932719043,0.2525110596
gene_648,0.3702515759,0.2511864603
gene_16420,0.5212783351,0.2408565199
gene_11864,0.6359473119,0.2022086319
gene_8191,0.0142572825,0.2449573644
gene_4389,-1.6523378575,0.2434998492
gene_9140,-0.0476643452,0.2434481551
gene_7177,0.4896823142,0.25058938
gene_181,0.1285373545,0.2516526961
gene_4092,0.6759459584,0.2492008826
gene_2859,0.792865534,0.230928671
gene_13381,0.1629222359,0.2482387689
gene_15541,0.6687377806,0.2520267406
gene_13019,-0.1659625369,0.2508209993
gene_8788,-0.0022332975,0.2529932305
gene_15376,-0.4451383671,0.2420034246
gene_2799,0.4993671735,0.2531475426
gene_15566,0.5839570124,0.2100532886
gene_933,0.65068484,0.2378111402
gene_11937,0.3705085562,0.2523861879
gene_1555,0.9425437332,0.1962873157
gene_619,0.4133595157,0.2414957064
gene_16356,-1.4666480477,0.2329530317
gene_5716,-0.0916416704,0.2126731936
gene_15416,-0.8146160606,0.2113366373
gene_5227,0.669493786,0.2528912018
gene_7057,-0.1694134824,0.2535628534
gene_14316,-0.2660706887,0.252671751
gene_1110,0.5300837465,0.2310851518
gene_1742,0.6329463082,0.2537817411
gene_16865,0.1110578743,0.2081804963
gene_11032,0.3828533926,0.2518699554
gene_8693,-0.3433700051,0.2178549052
gene_2209,1.3036179468,0.2130134636
gene_5930,-0.258507685,0.2147270522
gene_3323,-0.0677910821,0.2487210904
gene_14989,0.0273361103,0.2543030635
gene_2991,0.0386512439,0.2544993516
gene_1591,0.6238131996,0.2544286322
gene_6326,-0.5337906876,0.2221187579
gene_87,-0.2387570938,0.2269553439
gene_6415,0.2619280969,0.251817263
gene_166,0.2469039403,0.2548062318
gene_3883,0.7875684486,0.2194389251
gene_8327,0.4776596774,0.235146769
gene_11759,-0.1195091447,0.2511473567
gene_11703,0.8119033714,0.2545477819
gene_9752,-0.3426545604,0.2350011087
gene_2832,0.457551557,0.2368029004
gene_14274,-0.0386456337,0.2384759588
gene_13680,0.79740284,0.1992698222
gene_7430,0.6790107931,0.2097022849
gene_1559,0.3408778582,0.2540037388
gene_13289,0.1198196506,0.2499889012
gene_17757,-0.5221377484,0.2059981786
gene_8844,0.2414773658,0.2544797901
gene_6917,0.5754130589,0.255894174
gene_5366,0.4909523417,0.2559385547
gene_17611,-0.3585592636,0.2522258633
gene_2049,0.2024942566,0.2480497307
gene_12477,-0.3597102485,0.2558637314
gene_4527,0.3089240739,0.2539248214
gene_13788,0.7319273697,0.2544639682
gene_13696,0.2597173919,0.2535775759
gene_12838,-0.1630753637,0.2514010815
gene_6050,-0.045393714,0.2275274157
gene_1357,0.3585617873,0.2429256463
gene_13269,0.669774374,0.2552595456
gene_11909,0.6903357938,0.2388229394
gene_11749,-0.0203690231,0.2562395806
gene_4622,0.6437707948,0.2498000458
gene_3498,0.7106885503,0.2423790412
gene_15963,0.8965303257,0.2162517853
gene_11893,-1.2152003816,0.2424683942
gene_15332,-0.8933797919,0.2346336724
gene_7018,0.2564783592,0.2548435682
gene_12834,-0.2139393208,0.256650736
gene_5668,-0.8642102128,0.2245221553
gene_3253,0.752082015,0.2567949057
gene_12547,0.3220735605,0.2489012848
gene_14136,0.7613952508,0.2549167463
gene_5989,0.6818839697,0.2224345767
gene_2388,-0.2346475565,0.25698985
gene_6455,0.6162050862,0.2570032908
gene_16189,0.3105457853,0.2551914626
gene_2879,-0.1587583096,0.255344262
gene_2515,0.6234714443,0.2516514022
gene_11939,-0.0391045776,0.2566563364
gene_10663,0.4719128292,0.236990963
gene_14339,0.5696064671,0.2444688536
gene_7417,0.2455585428,0.2330710097
gene_807,0.0218715565,0.2571178298
gene_11601,0.1104715587,0.2560086443
gene_3125,0.8565436675,0.2081223874
gene_4082,-0.718822594,0.2230245262
gene_12886,0.6891072717,0.2110718226
gene_9333,0.7695327633,0.249268709
gene_17432,-0.1375378892,0.2558178222
gene_9105,0.4665487967,0.2537650134
gene_8209,0.3718595102,0.2175191928
gene_3573,0.6527440141,0.2574499914
gene_8116,0.7648212681,0.2267337756
gene_1723,0.3408474558,0.2275118892
gene_4155,0.6372618432,0.2149300764
gene_5764,-0.1783916813,0.2565471211
gene_12610,0.3092301007,0.2273425961
gene_6359,0.460095209,0.2271313196
gene_1323,0.5742328412,0.2577342448
gene_6488,0.2014582106,0.2468181994
gene_9172,0.3398135906,0.2576216449
gene_2431,0.6569781835,0.2132766147
gene_4396,-0.4927082705,0.2578452185
gene_17531,0.8386169142,0.2555907617
gene_16504,0.1967466758,0.254652138
gene_3172,0.7817349071,0.2556387525
gene_17767,0.2458341447,0.2576296864
gene_12619,-0.3315837146,0.2095073183
gene_17670,-0.0131927226,0.203441997
gene_4083,0.500183103,0.2544176145
gene_10320,0.5989063858,0.2351596669
gene_17123,0.5709258282,0.2582343934
gene_11142,0.6990045192,0.2555519508
gene_15627,-0.6532225336,0.237709886
gene_10879,0.7094826068,0.2088360211
gene_3514,-0.1359831744,0.2575464237
gene_14376,-1.1964666723,0.243845691
gene_2793,0.404458492,0.2584496706
gene_10923,0.5650533308,0.2554794756
gene_15818,0.7542499695,0.2309591292
gene_6427,0.6963251259,0.2148104918
gene_13443,0.7269149415,0.2170445037
gene_2700,0.1720747617,0.2583897367
gene_5190,-0.1876637008,0.2073192152
gene_2023,0.4849312376,0.2179108861
